Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
45003.12	45003.502		T
45003.581	45004.81		T
45004.884	45005.163		T
45008.487	45009.233	x	
45009.718	45010.754		T
45012.293	45013.273	/\ d8 d8/	
45013.581	45015.562	/d4 d4 d4 d8 d4 d8/	
45015.887	45016.353		T
45016.392	45017.009	/de d4/	
45016.41	45016.997		T
45017.035	45017.202		T
45017.338	45017.481		T
45017.637	45017.787		T
45017.873	45018.03		T
45018.123	45018.379		T
45018.94	45021.748	/de de d8 \ \ \ d8 \ \/	
45021.112	45022.243		N
45022.338	45022.694		N
45023.93	45026.489	/\ \ d8 d8 d2 d2/	
45025.548	45026.588		T
45028.388	45030.613	/\ g8 g8 d2 d2 \/	
45029.998	45030.817		N
45031.33	45033.124	/dq dq dq \/	
45033.89	45035.193		T
45035.387	45037.344	/d4 \ \ \/	
45037.833	45038.678		T
45039.506	45040.85	/dq d4 d4 \/	
45041.169	45041.482		T
45041.467	45042.802	/d4 d4 d4 \/	
45043.067	45043.869		T
45045.359	45045.98		T
45046.994	45047.383		T
45048.582	45049.633		N
45052.444	45053.329		T
45054.322	45054.954		N
45055.397	45056.283		T
45058.234	45059.248		T
45060.935	45061.318	/dq/	
45060.972	45061.404		U
45063.193	45063.594		T
45064.583	45065.234		T
45065.176	45066.984	/d4 d8 d8 d8 dq d2/	
45067.332	45068.127		T
45069.369	45070.581		T
45071.542	45072.427		N
45072.697	45074.305	x	
45073.85	45074.592		N
45074.685	45075.358		N
45076.656	45077.071		N
45077.657	45078.402		N
45080.718	45081.016		N
45081.393	45081.811		N
45083.14	45083.572		N
45083.897	45084.042		N
45084.159	45084.737		N
45085.845	45088.532		N
45089.875	45092.395		N
45094.006	45095.605		N
45097.686	45097.968	x	
45098.222	45098.787	fuss	
45099.435	45099.681		U
45099.775	45100.651	fuss	
45101.192	45101.768		T
45101.768	45102.367		N
45102.472	45103.927		N
45104.674	45104.913		N
45104.961	45105.643		N
45106.485	45106.939		N
45107.86	45108.633		N
45109.221	45109.479		N
45110.056	45111.099		N
45111.672	45113.013		N
45113.469	45114.113		N
45114.165	45114.659		N
45117.042	45117.92		N
45120.783	45121.11		N
45121.173	45121.829		N
45123.108	45123.279		N
45123.334	45124.007		N
45125.033	45126.572		N
45127.03	45127.632		N
45128.914	45129.587		T
45131.288	45132.054		U
45132.463	45133.074		U
45135.764	45136.908	x	
45135.809	45135.895		U
45136.215	45136.303		T
45136.972	45137.115		T
45137.755	45137.9		T
45138.127	45138.382		T
45138.87	45140.923		T
45140.951	45141.748		T
45141.879	45142.206		N
45142.275	45144.022		T
45144.048	45144.432		T
45144.475	45145.32		T
45145.879	45149.469		T
45149.83	45152.219		T
45152.257	45153.395		T
45155.117	45156.993	x	
45157.808	45158.151		T
45158.172	45159.11		T
45159.194	45160.048		T
45161.211	45162.462		T
45163.285	45164.288		T
45164.611	45164.769	x	
45168.362	45168.716	x	
45168.885	45169.832		T
45170.791	45171.619		T
45172.436	45172.823		T
45173.524	45173.932		T
45174.761	45175.431		T
45177.34	45178.235		T
45180.148	45181.041		T
45181.129	45181.28		T
45181.839	45182.508		T
45184.597	45184.678	x	
45186.092	45186.672		T
45186.895	45187.164		T
45187.358	45188.666		T
45192.71	45192.925		T
45192.929	45193.173		T
45193.173	45194.144		T
45194.306	45194.986		T
45195.497	45196.141		T
45198.747	45199.902		U
45199.982	45200.293	x	
45201.971	45202.303		U
45203.081	45204.064		T
45205.782	45206.228		N
45206.312	45208.309		N
45209.832	45210.199		N
45210.55	45210.889		N
45211.006	45211.299		N
45213.024	45213.525		N
45213.626	45214.684		N
45216.224	45218.653		N
45218.77	45219.639		N
45221.558	45222.319		U
45222.68	45223.46		U
45224.895	45226.902		T
45237.421	45237.975		N
45238.762	45239.75		U
45239.833	45240.864		N
45241.36	45241.683		N
45243.807	45244.912		N
45245.584	45245.899		N
45257.02	45258.168	x	
45259.685	45259.786		T
45260.017	45260.234		T
45260.349	45260.514		T
45260.683	45260.91		T
45261.021	45261.133		T
45261.352	45261.987		T
45263.112	45263.511		T
45263.757	45263.874		T
45264.209	45264.347		T
45264.558	45264.744		T
45265.045	45265.162		T
45266.555	45268.195		T
45269.569	45270.173		T
45272.634	45272.777		T
45279.205	45279.405		N
45279.527	45279.945		N
45280.295	45281.135		T
45281.564	45281.97		N 
45282.363	45282.988		N
45285.134	45285.218		T
45285.387	45287.375		T
45287.591	45288.03		T
45288.085	45290.5		T
45293.016	45293.916	x	
45293.13	45293.33		T
45293.729	45294.465		T
45297.272	45297.406		T
45297.587	45297.706		T
45297.92	45298.066		T
45298.287	45298.457		T
45299.076	45299.793	x	
45299.841	45300.97		T
