Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
4751.24	4751.53		T
4752.697	4752.86		T
4753.039	4753.3		T
4753.335	4754.231		T
4754.516	4755.707		T
4756.17	4756.66	x	
4756.818	4757.495		T
4758.312	4759.114		T
4760.521	4761.475		T
4761.578	4762.489		T
4762.585	4764.755	/b4 b7/	
4764.653	4767.174		T
4767.87	4769.24	/bq w4/	
4769.594	4770.891		T
4770.891	4772.144		T
4772.899	4773.244		T
4773.581	4774.288		T
4775.261	4775.908		T
4777.075	4777.51		T
4779.235	4779.905		T
4780.442	4780.77		T
4780.775	4782.285	/b4 w4/	
4780.816	4781.14		T
4782.753	4783.993		T
4786.26	4787.096		N
4789.962	4791.436		T
4791.503	4791.735		T
4791.925	4792.966		T
4793.869	4794.069		T
4795.94	4796.216		N
4797.327	4797.622		T
4797.7	4798.088		T
4799.172	4799.752		T
4803.275	4803.387		T
4803.496	4803.655		T
4803.742	4803.924		T
4805.065	4805.264		T
4805.318	4805.488		T
4807.4	4807.902		T
4809.378	4809.609		T
4809.876	4810.143		T
4811.622	4812.13		T
4813.04	4813.545		T
4814.558	4814.846		T
4816.046	4816.465		T
4816.8	4817.51	x	
4817.579	4818.354		T
4819.905	4820.595	x	
4820.051	4820.684		T
4820.974	4821.07		T
4821.21	4821.304		T
4821.381	4821.619		T
4821.7	4821.889		T
4821.88	4822.53	x	
4822.718	4823.467		T
4823.674	4824.626		T
4824.695	4826.007		T
4826.353	4827.285		T
4827.29	4830.09		T
4830.812	4831.066		T
4831.121	4831.773		T
4831.925	4832.475	x	
4832.862	4833.068		T
4833.142	4834.542		T
4835.626	4836.586		T
4836.611	4836.827		T
4836.919	4839.337		T
4838.37	4839.18	laugh	
4839.855	4840.465	x	
4839.961	4840.666		T
4840.74	4841.25	x	
4840.867	4841.336		T
4842.035	4842.935	x	
4842.423	4845.148		T 
4845.276	4848.809		T
4845.975	4847.435	laugh	
4848.085	4849.625	laugh	
4849.582	4850.699		T
4851.259	4852.487		T
4852.836	4855.234		T
4853.385	4853.735	laugh	
4855.25	4856.05	x	
4856.731	4857.788		T
4858.765	4858.963		T
4859.013	4859.118		T
4859.226	4859.527		T
4859.607	4860.021		T
4860.107	4860.371		T
