Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
19413.2	19413.501		T
19413.559	19413.779	breath	
19414.104	19414.528	/d4/	
19414.706	19415.061		T
19415.073	19415.347	breath	
19415.401	19415.895	x	
19416.169	19416.667		T
19417.1	19417.304	x	
19418.462	19418.617	x	
19419.146	19419.362		T
19420.489	19421.632	x	
19421.848	19422.134	x	
19422.435	19422.644	x	
19422.686	19423.925		T
19424.525	19424.741	x	
19424.911	19425.278	x	
19425.923	19426.236	x	
19426.576	19426.854		T
19427.109	19427.476	x	
19427.688	19428.244	x	
19427.743	19427.955		T
19428.72	19429.023	x	
19429.94	19430.215	x	
19431.763	19432.066	x	
19432.45	19432.936	x	
19433.295	19433.553	x	
19434.262	19434.491	x	
19435.031	19435.19		T
19435.229	19435.547		T
19437.566	19437.951	x	
19438.139	19438.347	x	
19438.178	19438.468		T
19438.602	19439.723	x	
19440.162	19440.7		T
19440.985	19441.51	x	
19442.752	19442.96	x	
19443.158	19443.955	x	
19445.991	19446.829	x	
19447.287	19447.665	x	
19447.822	19448.12	x	
19448.757	19449.112		T
19449.266	19449.536		T
19449.857	19450.397		T
19450.266	19450.7	x	
19451.772	19451.988	x	
19452.438	19452.695	x	
19452.79	19453.145	x	
19453.397	19453.684	x	
19454.141	19454.491	x	
19454.65	19454.825	breath	
19454.871	19455.244	x	
19456.036	19456.408	x	
19456.933	19457.234	x	
19457.832	19459.194	 cry	
19459.47	19460.216		T
19459.635	19460.465	x	
19460.956	19461.138	x	
19461.18	19462.681		N
19461.449	19461.627	x	
19462.708	19463.368		T
19463.731	19464.017	breath	
19464.901	19465.385		T
19466.888	19467.207	breath	
19469.64	19469.755	breath	
19469.92	19470.097	x	
19471.523	19471.996		T
19472.145	19472.713		T
19472.739	19473.086		T
19474.274	19477.28		T
19478.302	19478.605	breath	
19478.627	19480.103		T
19480.186	19481.031		T
19480.33	19480.661	snort	
19481.185	19482.295		T
19482.79	19483.058	breath	
19483.284	19483.687	breath	
19483.757	19484.094	breath	
19485.101	19486.536		N
19485.106	19485.235	x	
19486.657	19489.953		N
19486.708	19487.232	breath	
19487.323	19491.081	/\ \ ye[ bi \ \ bq v4 \/	
19490.093	19491.607		N
19491.628	19492.471		N
19491.711	19491.986	x	
19492.606	19493.922	breathing	
19493.487	19494.942		N
19494.566	19494.836		
19494.944	19495.851	fuss	
19495.792	19497.437		T
19497.44	19498.271		N
19497.864	19498.6	x	
19499.138	19499.722		T
19500.048	19500.696		T
19500.857	19503.135		T
19503.354	19505.508		T
19504.442	19504.691	x	
19505.511	19506.627		T
19507.534	19509.683		T
19510.051	19510.283	breath	
19510.409	19510.696	x	
19510.75	19511.033	breath	
19511.067	19511.442	breath	
19512.574	19512.806	breath	
19515.059	19515.198	x	
19516.332	19516.461	breath	
19516.664	19517.132	breat	
19517.376	19517.635	breath	
19517.779	19518.399	x	
19518.928	19519.273		T
19519.425	19520.017		T
19522.641	19522.875	x	
19523.436	19523.76	x	
19524.091	19524.371	x	
19524.948	19525.745	x	
19526.102	19526.354	x	
19526.476	19526.8	x	
19526.52	19526.91		T
19527.178	19527.412	x	
19527.936	19528.204	x	
19528.549	19528.741	x	
19528.906	19529.147	breath	
19529.212	19530.068	fuss	
19530.407	19530.582	x	
19530.96	19531.281	x	
19531.769	19532.003		T
19532.163	19532.962	x	
19533.268	19533.433	x	
19533.767	19534.055	x	
19534.253	19534.379	x	
19535.206	19535.355	breath	
19535.438	19535.787	x	
19536.173	19536.839		T
19537.206	19537.414	snort	
19537.445	19537.756		T
19538.115	19538.359	breath	
19538.626	19539.102	cough	
19539.218	19539.855	x	
19539.95	19540.246	breath	
19540.673	19540.917	breath	
19541.075	19542.047	x	
19542.237	19542.461		T
19543.796	19544.092	x	
19544.225	19545.12	x	
19545.235	19545.467		T
19545.575	19546.865		T
19551.786	19553.526		T
19553.621	19554.169		T
19554.542	19554.758	x	
19555.074	19555.902	x	
19556.996	19557.181	breath	
19559.361	19561.109		N
19559.597	19559.797	x	
19560.396	19560.741	x	
19561.337	19561.561	x	
19561.861	19562.154	x	
19562.915	19563.28		N
19563.321	19563.794	x	
19563.886	19564.544		N
19564.547	19564.765	x	
19565.296	19566.008	x	
19565.957	19566.245		N
19567.193	19568.584		N
19568.59	19568.8	x	
19568.839	19568.883	x	
19570.114	19570.278		N
19570.271	19570.471	x	
19570.723	19571.703	x	
19572.583	19575.115		N
19575.12	19575.356	x	
19575.616	19576.202	x	
19577.161	19577.66		N
19577.706	19577.971	x	
19577.991	19578.467		N
19578.097	19579.238	x	
19580.041	19580.326	x	
19580.481	19581.46	x	
19581.47	19581.66		N
19581.689	19582.051		N
19583.218	19583.395	breath	
19583.498	19583.688	x	
19584.094	19584.976	x	
19585.723	19586.836	x	
19587.072	19588.897	x	
19588.941	19592.134	x	
19592.142	19592.424	breath	
19592.563	19592.918	breath	
19593.517	19593.882	x	
19598.391	19598.713	snort	
19599.466	19600.016	breath	
19600.864	19601.347	breath	
19602.19	19603.249	breathing	
19605.375	19605.642	x	
19605.946	19606.195	x	
19606.727	19607.085	x	
19607.836	19610.507	x	
19610.553	19611.055	breathing	
19611.306	19611.566	breath	
19611.606	19616.367	x	
19616.417	19617.024	x	
19617.052	19617.597	laugh	
19617.628	19617.767	breath	
19617.844	19618.196	x	
19618.471	19618.659	x	
19619.006	19619.63	x	
19619.718	19619.926		T
19620.047	19620.484		T
19621.147	19621.54	breathing	
19621.949	19622.532		T
19623.103	19623.265	x	
19623.619	19623.743	x	
19623.719	19624.095		T
19625.497	19625.991	x	
19627.166	19627.338	x	
19627.875	19628.61	x	
19628.769	19628.96	breath	
19629.348	19629.494	x	
19630.256	19630.634	x	
19630.641	19631.009	x	
19631.503	19632.145		T
19632.507	19632.895	laugh	
19633	19633.09	breath	
19633.144	19633.324	x	
19633.378	19633.74		T
19633.751	19634.473		T
19634.486	19635.097	breathing	
19636.323	19636.85		T
19637.109	19637.526	breathing	
19637.657	19638.364	x	
19639.284	19640.222	x	
19641.428	19641.832		T
19642.692	19642.964	x	
19643.039	19643.139	x	
19643.193	19643.553	x	
19643.926	19644.383	x	
19643.933	19644.63		T
19644.841	19646.26	x	
19646.475	19647.876		N
19648.005	19648.257	snort	
19648.933	19650.051	breath	
19656.046	19656.341	snort	
19659.37	19659.509	x	
19660.229	19661.141		T
19661.062	19661.391	breathing	
