Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
39663.375	39664.525	x	
39665.4	39668.3	cry	
39668.8	39674.85	cry	
39675.345	39684.97	cry	
39685.732	39686.082	cough	
39686.857	39687.407	cough	
39688.032	39688.457	x	
39688.819	39690.969	x	
39692.244	39693.744	x	
39694.494	39695.319	x	
39697.906	39700.156	x	
39705.181	39706.131	x	
39706.556	39707.756	fuss	
39708.356	39709.781	x	
39710.518	39712.093	fuss	
39713.005	39715.628	fuss	
39715.628	39717.23	fuss	
39717.867	39719.717	x	
39720.117	39720.617	x	
39721.142	39722.742	x	
39723.092	39724.092	x	
39724.504	39727.829	x	
39727.829	39731.917	cry	
39733.304	39735.729	fuss	
39736.466	39738.241	cry	
39738.778	39744.428	cry	
39745.203	39748.728	cry 	
39749.89	39754.14	cry	
39754.74	39756.79	cry	
39757.24	39758.59	cry	
39759.24	39763.84	cry	
39764.89	39765.84	x	
39766.49	39768.365	cry	
39768.877	39774.677	cry	
39775.252	39777.602	cough	
39778.377	39780.752	x	
39781.164	39782.564	x	
39783.014	39783.439	x	
39784.026	39786.351	/d3] \ d3]/	
39787.363	39788.413	/de/	
39788.863	39790.038	/d2/	
39790.55	39794.85	/d4 d4 dq/	
39795.4	39796.35	/g4/	
39796.925	39798.35	x	
39798.837	39800.437	x	
39801.224	39802.274	x	
39802.474	39805.999	cough	
39806.811	39807.936	x	
39808.348	39811.073	fuss	
39812.435	39813.135	x	
39813.835	39815.36	x	
39819.122	39820.172	x	
39834.759	39838.359	x	
39838.734	39840.284	cry	
39841.909	39843.184	x	
39847.321	39848.371	x	
39851.071	39853.021	x	
39854.721	39859.871	cry	
39860.446	39867.221	cry	
39868.133	39874.408	cry	
39877.57	39884.02	cry	
39887.054	39889.957	fuss	
39890.259	39891.338	x	
39891.737	39892.958	x	
39893.428	39895.021	x	
39895.399	39897.337	x	
39899.845	39901.095	fuss	
39902.22	39903.67	x	
39904.27	39905.72	x	
39906.57	39907.97	x	
39908.745	39911.945	x	
39913.095	39915.895	fuss	
39916.603	39917.125	x	
39917.807	39918.329	x	
39918.967	39919.958	x	
39920.577	39921.807	fuss	
39922.212	39923.389	fuss	
39923.726	39924.425	fuss	
39924.507	39927.107	cough	
39928.082	39929.244	cry	
39929.244	39931.594	cough	
39932.119	39932.844	x	
39933.531	39936.232	cry 	
39936.232	39939.552	cry 	
39939.552	39942.356	cry 	
39944.293	39947.018	x	
39947.78	39948.38	x	
39948.98	39949.93	x	
39950.705	39954.655	x	
39955.455	39959.205	cry	
