Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
3513.05	3513.69	/de] ge/	
3513.666	3514.541		T
3514.68	3515.47	/de] ge/	
3515.727	3516.444		T
3516.75	3517.37	/dq \/	
3518.08	3518.74	/dqdq/	
3519.49	3520.36	/dq dq/	
3522.84	3523.77	x	
3524.03	3524.385		N
3525.023	3525.394		U
3525.895	3526.07		N
3528.284	3528.685		T
3528.71	3528.904		T
3532.27	3533.75	/n4 n4 n4/	
3534.53	3536.57	/\ m4 nqn1/	
3537.26	3537.67	x	
3582.34	3586.9	x	
3587.56	3588.07	x	
3588.94	3591.31	/b4 \ \/	
3591.98	3592.36	/b3]/	
3600.67	3602.32	/\ m4 4m/	
3601.916	3604.19		T
3603.25	3603.67	/m7m/	
3604.33	3605.83	/m4 m4m m4m/	
3606.24	3607.26	x	
3607.87	3609.23	/m4m1/	
3610.03	3611.72	x	
3612.89	3613.91	x	
3613.714	3616.101		T
3622.382	3623.287		T
3623.4	3625	x	
3627.19	3634.22	x	
3636.88	3638.55	x	
3640.15	3641.25	x	
3641.299	3642.904		T
3643.31	3644.085	x	
3644.54	3646.29	fuss	
3646.354	3646.856		T
3646.922	3648.237		T
3649.61	3651.4	/m4 m4 m4m1/	
3656.42	3658.36	fuss	
3658.89	3660.66	fuss	
3661.16	3663.97	fuss	
3665.11	3668.35	fuss	
3669.35	3672.14	fuss	
3672.94	3675.15	fuss	
3675.74	3677.49	fuss	
3678.59	3681.31	fuss	
3682.13	3684.26	fuss	
3684.98	3687.69	fuss	
3688.39	3690.48	fuss	
3691.36	3692.68	fuss	
3693.74	3696.45	fuss	
3697.25	3699.1	fuss	
3703.165	3704.117		T
3703.18	3703.64	fuss	
3704.83	3706.12	x	
3707.23	3709.37	cry	
3710.88	3711.7	cry	
3711.98	3714.38	cry	
3713.917	3714.094		T
3715.577	3717.388		T
3719.45	3720.08	x	
3721.03	3722.19	x	
3722.91	3723.37	x	
3723.87	3726.86	fuss	
3727.61	3729.32	x	
3730.1	3733.59	x	
3734.19	3735.84	/mq \ /	
3736.55	3738.17	x	
3738.68	3740.2	x	
3740.78	3743.15	x	
3744	3744.6	x	
3745.28	3745.94	x	
3746.61	3748.43	/\ d2 \/	
3749.41	3751.99	/d2 di h3]/	
3752.73	3753.11	x	
3756.08	3756.8	x	
3757.48	3759.59	fuss	
3760.46	3761.13	fuss	
3760.759	3761.218		T
3762.365	3762.925	x	
3763.022	3763.502	x	
3763.852	3764.652	x	
3765.102	3765.662	x	
3765.852	3767.192	cry	
3769.06	3770.81	cry	
3770.999	3771.905		T
3772.65	3773.73	cry	
3773.309	3773.766		T
3779.83	3780.84	/4 m8/	
3781.48	3782	x	
3782.37	3782.91	x	
3783.2	3785.13	x	
3784.777	3785.163		T
3785.94	3787.13	fuss	
3786.586	3786.783		T
3787.13	3788.75	fuss	
3788.338	3790.182		T
3790.265	3791.28		T
3792.12	3794.67	cry	
3792.559	3795.626		T
3795.09	3795.78	x	
3798.24	3799.406		T
3800.34	3801.26	cry	
3804.506	3805.108		N
3805.789	3806.763		T
3808.62	3809.29	x	
