Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
9850.921	9851.265		T
9853.006	9853.145		T
9853.172	9853.858		T
9854.911	9855.318	x	
9855.084	9855.329		T
9855.367	9855.712		T
9856.42	9857.057		T
9858.186	9858.863		T
9860.3	9862.068		T 
9862.844	9863.351		T
9863.405	9864.095		T
9864.026	9864.513	/e] g4/	
9864.806	9865.214		T
9865.248	9866.163		T
9866.199	9866.582		T
9866.668	9867.078		T
9868.672	9869.124	x	
9871.416	9872	x	
9872.559	9872.848		T
9874.001	9874.069		T
9874.15	9874.224		T
9874.244	9874.371		T
9874.439	9874.721		T
9874.796	9875.169		T 
9875.376	9875.887		T
9876.27	9877.399		T
9877.522	9878.823	/e] w4/	
9878.813	9879.239		T
9879.277	9880.091		T
9881.173	9881.547		T
9881.92	9882.467		T
9882.502	9883.024		T
9883.292	9884.549	/b4 w4/	
9884.252	9885.121		T
9885.237	9885.656		T
9885.726	9886.492		T
9886.677	9887.75		T
9888.243	9888.433		T
9888.809	9889.35		T
9890.646	9892.354	/be b4/	
9892.41	9893.546		T 
9893.849	9895.008	/b4 w4/	
9894.543	9895.97		T
9896.02	9896.232		T
9897.293	9897.756		T
9897.79	9897.967		T
9898.682	9899.912	/be] b2/	
9900.083	9901.087		T
9901.126	9901.871		T
9904.195	9904.506		T
9906.528	9908.131		T
9910.148	9911.619		T
9911.885	9912.779	/q bq/	
9912.965	9914		T
9914.36	9914.713		T
9914.713	9914.721		T
9914.721	9915.716		T
9915.923	9916.111		T
9917.108	9918.219		T
9917.761	9918.469	laugh	
9918.951	9919.472		T
9920.336	9920.566	/bq/	
9920.951	9922.751		T
9922.938	9923.345	x	
9923.771	9924.374		T
9924.608	9927.404		T
9924.805	9925.504	/be \/	
9925.831	9926.77	x	
9927.46	9928.92	/q b4/	
9927.469	9931.796		T
9931.806	9932.735	/w4 bu/	
9932.723	9938.175		T
9935.071	9936.071	/bq bu/	
9937.159	9937.955	x	
9938.522	9938.761	x	
9939.386	9941.426		T
9941.746	9944.713		T
9943.186	9944.053	/w4 bu/	
9944.894	9946.38	/bq vu/	
9945.621	9948.117		T
9949.253	9953.158		T
9953.991	9955.186		N
9956.221	9957.177	x	
9957.611	9959.469	x	
9957.736	9959.034		N
9959.771	9961.156		N
9961.354	9962.097	x	
9962.236	9968.129		T
9968.201	9969.926		N
9970.471	9970.829		T
9971.401	9972.902		N
9974.733	9977.833		N 
9978.853	9979.788		N
9980.567	9981.805	/bq b4/	
9982.186	9985.559		T
9985.805	9987.054		N
9985.982	9986.841	x	
9987.13	9987.449		T
9987.738	9988.968		T
9988.77	9990.159	/b4 bo[/	
9990.975	9992.058		T
9995.468	9996.884		T
9996.902	9997.964	/b4 b4/	
9997.988	9999.501		T
10000.222	10002.62	x	
10002.811	10005.518		N
10004.115	10006.451	/\ b4/	
10005.921	10006.487		T
10006.59	10007.868		T
10008.246	10009.279		T
10008.708	10012.008	x	
10010.5	10013.12		T
10013.581	10014.94		T
10015.7	10015.957		T
10016.258	10017.49		T
10017.746	10019.466		T
10019.521	10020.19		N
10021.303	10023.55		N
10023.787	10025.363	/be bu/	
10025.205	10027.49		T
10026.973	10028.876	/b4 bu \/	
10029.666	10033.089		T
10030.079	10031.026	x	
10033.239	10034.947	/me m4 m4/	
10035.911	10037.398	/me mq mq/	
10036.226	10038.186		N
10037.54	10038.212	x	
10039.661	10040.902		N
10040.956	10042.307		T
10042.93	10044.141		T
10044.133	10045.319	/wq b4/	
10044.889	10046.65		T
10047.38	10047.982	x	
10048.77	10049.808		N
10051.095	10052.549		N
10053.783	10055.334		T
10055.75	10056.083		N
10056.856	10058.826		N
10059.203	10060.442	/bq bu/	
10060.59	10064.625		T
10063.407	10064.566	/bq we]/	
10065.024	10066.944		T
10066.655	10067.859	/b4 w4 w4/	
10068.621	10069.588		T
10069.891	10070.183		N
10072.425	10073.376		N
10073.926	10074.646		N
10077.673	10079.318		T
10094.23	10095.132	/ge] g2 b4/	
10095.204	10096.325		T
10096.503	10098.148		T
10100.362	10101.584	/m4 m4m/	
10106.876	10108.672	/wi \ d4 bq/	
10109.938	10111.434	x	
10114.008	10115.902	/b4 be/	
10125.947	10126.292	/h2 w4/	
10129.593	10130.566	/b4 \/	
10132.195	10132.487	x	
10132.947	10134.088	/wq \ \ /	
