Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
36050.293	36051.151	/b4 b4/	
36052.351	36053.051	/bq b4/	
36052.503	36052.798		T
36053.345	36054.772		T
36055.573	36057.005	/b4 b4 b4/	
36057.141	36057.506		N
36057.546	36058.032		N
36057.636	36058.442	/bq b4/	
36058.288	36059.637		N
36058.905	36059.242	x	
36060.147	36061.037	/b4 b4/	
36060.181	36061.014		N
36061.323	36063.149		N
36062.358	36062.621	/p4/	
36063.366	36063.671	x	
36066.561	36067.969		N
36068.457	36070.899		N
36071.597	36072.011		N
36072.161	36073.855		N
36074.134	36074.617		N
36074.692	36075.445		N
36076.178	36080.531		N
36080.624	36080.928		N
36081.558	36083.583		N
36083.805	36084.694	fuss	
36084.672	36085.418		N
36085.224	36086.766	/\ m4 mq/	
36087.43	36088.761	x	
36089.23	36090.335	x	
36090.088	36090.849		N
36090.774	36092.006	/\ b4b1/	
36092.525	36094.551	/4 p4 p4 b4/	
36093.427	36094.22		N
36094.943	36095.982		N
36095.351	36097.036	/b4 b4 b4 \/	
36096.101	36097.972		N
36098.002	36099.018	/bq bq/	
36099.961	36101.677	/b4 bq b4/	
36102.643	36103.705	/\ bq/	
36108.547	36110.347	/4 dq dq d4/	
36109.972	36111.448		N
36111.88	36112.57	/b4/	
36112.326	36114.867		N
36113.02	36114.87	/be d4 d4/	
36115.09	36117.62	/ge de de de de/	
36115.624	36116.378		N
36118.11	36121.84	/t4 d4 \ d4 de de de/	
36120.386	36120.526		N
36120.97	36122.326		N
36122.27	36123.47	/bq \/	
36123.213	36123.497		N
36123.973	36124.465		T
36124.99	36126.651		T
36127.051	36127.872	/n1 dq/	
36128.669	36131.711	/dq d4 d4 d4 g4/	
36131.514	36132.466		T
36132.533	36133.433	/dq d4/	
36133.33	36133.619		N
36134.475	36135.449	/d4 d4/	
36135.494	36136.866		N
36136.591	36138.312	/4 d4 d4 d4/	
36137.023	36137.798		N
36138.268	36139.226		N
36139.396	36139.896	/b4 \/	
36141.545	36142.137		N
36144.36	36145.571		N
36145.703	36146.996		N
36147.424	36147.672		N
36148.334	36148.867		N
36148.932	36149.761		N
36150.496	36150.842		N
36155.462	36157.927		N
36158.173	36159.149		N
36159.996	36162.14		N
36162.229	36163.594		N
36164.007	36165.102		T
36166.488	36168.522		T
36170.117	36171.032		T
36171.474	36171.876		T
36171.962	36172.46		T
36172.601	36172.77		T
36172.877	36173.343		T
36173.582	36175.014		T
36175.081	36177.629		N
36177.682	36180.35		N
36181.711	36181.917		N
36182.195	36182.837		N
36184.708	36186.238	cry	
36185.414	36187.277		N
36187.588	36189.239		N
36189.249	36189.649		N
36189.687	36193.486		N
36195.363	36196.064		N
36199.791	36199.933		T
36203.271	36205.187		N
36207.167	36209.779		N
36212.536	36213.519		T
36215.449	36216.153		T
36218.405	36219.154		N
36219.706	36220.196		N
36230.485	36231.015	x	
36230.994	36231.912		T
36232.648	36232.78	x	
36233.809	36234.158	fuss	
36234.789	36235.037	fuss	
36235.383	36235.561	x	
36235.875	36236.006	x	
36236.785	36236.955	x	
36237.461	36238.112	x	
36238.355	36240.953	/b4 be be be/	
36239.091	36240.046		N
36242.862	36245.193	/b4 b4 be be/	
36245.423	36246.788		T
36246.96	36247.135		T
36247.583	36248.839		T
36248.854	36250.254	/b4 b4 b4/	
36255.21	36256.488	/be be/	
36256.488	36259.36	/4 b4 b4 b4 be b4 b4/	
36260.17	36261.113	/be b4/	
36261.088	36262.126		T
36262.008	36265.758	/be be be b4 b4 be b4 b4/	
36265.794	36266.249	x	
36266.351	36268.135	/4 b4 b4/	
36268.567	36269.01	x	
36269.227	36269.973		T
36270.04	36271.19	/b4 b4 b4/	
36277.67	36279.99	/be b4 b4 b4 be/	
36277.688	36278.426		U
36281.655	36282.566		T
36282.443	36282.777	x	
36283.331	36283.904	x	
36283.45	36283.889		T
36285.126	36285.669		T
36286.493	36287.112		T
36287.232	36287.566		T
36289.168	36290.999	x	
36289.483	36289.969		N
36290.235	36291.021		N
36291.851	36292.624		N
36293.64	36294.338		N
36293.798	36294.071	x	
36296.087	36297.263		N
36297.63	36298.42	laugh	
36303.687	36304.283		T
36304.607	36304.976		N
36304.643	36306.325	/b4 bq bq bq/	
36306.852	36307.989		U
36316.773	36317.183		U
36320.569	36321.465		N
36321.609	36322.189		N
36327.297	36327.653		N
36327.817	36328.606		N
36329.075	36329.235		T
36329.385	36330.076		T
36330.284	36330.733		T
36330.855	36331.084		T
36331.651	36332.828		T
36333.225	36334.251	fuss	
36334.588	36335.648		T
36335.761	36340.811		T
36336.77	36340.251	laugh	
36341.184	36341.276		T
36341.356	36342.166		T
36344.52	36346.01	/m4m/	
36344.608	36345.502		T
36346.348	36346.791		N
36348.526	36350.572	/bq b4 b4 b4 b4/	
36348.658	36349.442		N
36350.965	36351.303		T
