Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
28678.266	28678.502		T
28680.26	28680.6	x	
28682.58	28683.06	cry	
28683.86	28684.74	cry	
28685.42	28687.06	cry	
28687.31	28689.17	cry	
28691.36	28691.57	x	
28692.05	28693.3	cry	
28696.18	28696.36	x	
28696.67	28696.89	x	
28697.4	28698.29	x	
28700.16	28701.05	x	
28707.77	28708.97	cry	
28709.31	28710.71	cry	
28710.356	28711.856		T
28711.52	28711.76	x	
28712.21	28712.54	cry	
28712.85	28713.45	cry	
28713.83	28716.39	cry	
28722.83	28725.32	cry	
28725.635	28725.924		T
28725.92	28728.34	cry	
28726.437	28726.584		T
28728.133	28729.024		T
28729.27	28730.48	cry	
28729.887	28730.235		T
28731.52	28731.94	x	
28737.842	28738.269		T
28739.24	28740.81	cry	
28742.05	28743.07	x	
28743.07	28745.78	x	
28745.518	28746.835		T
28747.66	28748.53	x	
28748.244	28748.655		T
28749	28749.357		T
28752.25	28752.88	x	
28752.315	28752.776		T
28754.13	28755.54	/w3] b3] \/	
28756.24	28756.44	x	
28757.01	28758.97	x	
28760.05	28760.44	x	
28761.99	28762.27	x	
28766.98	28768.25	x	
28769.62	28771.82	x	
28772.65	28773.57	x	
28774.4	28774.69	x	
28775.69	28776.21	/y3]/	
28780.86	28781.88	x	
28784.01	28784.47	x	
28786.66	28787.14	x	
28796.321	28796.707		T
28798.89	28799.27	laugh	
28802.58	28804.69	/4 d3]/ 	
28805.76	28806.35	/\ d4/	
28807.52	28807.85	x	
28808.87	28809.6	x	
28814.59	28814.82	x	
28814.65	28815.047		T
28817.152	28817.671		T
28820.25	28820.67	x	
28821.989	28822.384		T
28822.87	28823.104		T
28823.2	28824.06	x	
28824.166	28824.952		T
28827.06	28827.78	x	
28828.001	28828.606		T
28829.13	28830.03	x	
28829.195	28829.618		T
28831.23	28831.6	x	
28837.311	28837.724		T
28837.91	28841.69	cry	
28840.532	28841.753		T
28842.267	28842.571		T
28843.97	28844.208		T
28844.605	28844.856		T
28845.686	28846.073		T
28847.784	28848.163		T
28854.47	28855.46	fuss	
28856	28856.93	fuss	
28863.08	28863.43	x	
28878.9	28879.78	x	
28880.92	28881.51	x	
28888.2	28891.42	/e dq \ dq dq \/	
28900.34	28900.94	/2 de/	
28902.12	28903.54	/d3] de d2 de/	
28904.13	28904.29	x	
28908.16	28908.85	/m4me/	
28909.42	28910.42	/gqm1/	
28911.99	28912.59	x	
28914.73	28915.03	x	
28917.12	28917.95	x	
28918.54	28919.16	x	
28921.77	28922.4	x	
28923.85	28924.56	/w4 wq/	
28925.55	28926.35	/wq/	
28927.138	28927.738		T
28927.59	28928.14	x	
28929.03	28929.46	x	
28933.64	28934.43	x	
28935.31	28936.11	x	
28937.37	28937.85	x	
28938.27	28939.19	x	
28940.13	28941.25	x	
28943.8	28944.45	x	
28945.62	28946.43	x	
28947.92	28948.18	x	
28949.98	28951.37	x	
28955.11	28956.09	x	
28957.48	28958.06	x	
28962.09	28962.86	x	
28963.8	28964.32	x	
28967.29	28967.55	/dq/	
28969	28969.43	x	
28971.12	28971.52	x	
28971.91	28972.37	x	
28974.07	28974.49	/h2]/	
