Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
24058.015	24059.305	breathing	
24059.871	24061.581	/uw1 \ w3] w4/	
24062.374	24062.833	x	
24062.908	24063.904	x	
24064.128	24064.494		T
24065.203	24065.748	x	
24066.667	24069.944	x	
24070.264	24071.036	/dor/	
24071.225	24071.661		T
24072.757	24073.081	x	
24073.176	24074.837	x	
24074.945	24075.769	x	
24075.12	24076.925		T
24076.756	24077.174	breath	
24077.347	24077.886	breath	
24078.038	24080.667	breathing	
24078.232	24079.485		T
24080.388	24081.042		T
24081.253	24081.799		T
24082.019	24082.343	breath	
24082.641	24083.087		T
24083.542	24083.803	breath	
24084.03	24084.31	breath	
24084.422	24084.8	x	
24085.003	24085.915		T
24086.104	24086.726	x	
24086.897	24087.477	breathing	
24087.801	24088.059	breath	
24088.254	24089.005		T
24089.235	24090.123	/7 b8l1/	
24090.199	24090.638	x	
24090.751	24090.968	x	
24091.28	24091.407	breath	
24091.409	24092.004		T
24092.174	24092.471	snort	
24092.549	24093.137	x	
24093.309	24093.487	breath	
24093.597	24095.565	/e]du du1 d8/	
24095.92	24096.476	x	
24096.561	24097.581	x	
24098.32	24098.918	x	
24099.386	24099.972		T
24100.089	24101.362		T
24101.579	24102.099	laugh	
24102.509	24103.326	x	
24103.362	24104.131		T
24104.456	24105.008	/h4/	
24105.284	24108.07	x	
24108.268	24111.651		T
24111.731	24114.016	breathing	
24113.017	24113.519		T
24113.587	24114.912		T
24114.439	24117.439	breathing	
24115.644	24116.027		T
24116.281	24117.454		T
24117.622	24118.132	x	
24118.458	24120.195		T
24119.376	24120.569	fuss	
24120.601	24121.193	breath	
24121.194	24122.664		T
24121.425	24121.959	breath	
24121.966	24122.927	x	
24123.335	24124.723	breathing	
24123.534	24124.546		T
24124.867	24125.63	x	
24125.689	24128.667	x	
24129.039	24129.541		T
24129.602	24131.166		T
24131.438	24132.055		T
24132.712	24133.746		T
24135.038	24135.418	breath	
24135.462	24136.231	x	
24136.267	24136.782		N
24136.956	24137.512	x	
24138.216	24138.365		U
24138.524	24139.348		T
24139.617	24140.683	x	
24141.139	24141.844	x	
24141.142	24141.639		T
24142.019	24142.933	x	
24142.986	24143.952	breath	
24144.022	24144.71	x	
24144.783	24146.325		T
24146.34	24146.569	breath	
24146.621	24147.199	x	
24147.92	24148.169	breath	
24148.084	24148.34		T
24148.264	24148.467	breath	
24148.492	24149.69		T
24149.769	24149.984	breath	
24150.213	24150.523	breath	
24151.102	24151.393	breath	
24151.527	24151.951	breath	
24152.024	24152.527		T
24152.533	24152.726	breath	
24152.848	24154.555		T
24153.819	24154.551	breath	
24154.602	24154.851	breath	
24154.997	24155.497	x	
24155.548	24156.626	breathing	
24155.992	24156.57		T
24156.67	24157.375		T
24157.692	24158.614		T
24158.399	24159.026	breathing	
24159.109	24160.446	breathing	
24159.599	24160.26		T
24160.567	24161.255	breathing	
24160.811	24161.213		T
24161.306	24162.113	breathing	
24162.238	24162.999	breathing	
24163.15	24163.586	breath	
24163.838	24164.275	breath	
24163.986	24164.277		T
24164.406	24164.747	breath	
24165.112	24165.468	x	
24165.185	24166.061		T
24166.125	24166.545		T
24167.743	24169.526		T
24167.886	24168.163	x	
24168.502	24168.82	breath	
24169.609	24169.845	snort	
24169.976	24171.173	/\ w4 d4g1/	
24171.487	24171.867		T
24172.231	24172.349		T
24172.846	24173.164		T
24173.205	24173.856		T
24174.087	24174.527	breath	
24174.625	24174.877	breath	
24174.994	24175.364	breath	
24175.42	24175.678	breath	
24175.886	24176.216	x	
24179.269	24179.438	snort	
24179.616	24180.497		T
24180.538	24180.9	snort	
24181.559	24181.791	snort	
24181.874	24182.508	x	
24182.837	24183.317	x	
24183.406	24185.571	/3] y4 \/	
24185.725	24186	breath	
24186.063	24186.665	x	
24187.219	24187.78		T
24187.952	24188.833	breathing	
24190.175	24190.475	breath	
24190.599	24191.061	breath	
24191.807	24192.317		T
24192.343	24192.62	breath	
24192.811	24193.177	breath	
24193.476	24193.767	breath	
24193.892	24194.179	breath	
24194.265	24194.642	wheeze	
24196.415	24197.164	breathing	
24197.81	24198.853	breathing	
24198.955	24199.295	breath	
24203.047	24203.766	x	
24204.006	24204.298	x	
24204.654	24205.789	/\ w4 gq/	
24206.067	24206.293	breath	
24206.557	24207.013	laugh	
24207.184	24208.563	laugh	
24208.917	24210.638	breathing	
24210.756	24211.165	breath	
24211.218	24211.69	breath	
24212.016	24213.861	breathing	
24213.989	24214.837	breathing	
24215.039	24215.768	/y3]/	
24216.368	24217.425		T
24216.569	24216.683	x	
24216.769	24217.192	x	
24217.49	24218.166	breathing	
24218.624	24219.12	/d4/	
24219.227	24220.4	breathing	
24221.768	24222.054	breath	
24222.587	24223.636	x	
24224.129	24224.728	x	
24224.791	24225.677	x	
24226.178	24227.529		T
24227.556	24228.934	breathing	
24229.004	24229.409		N
24229.446	24229.69	snort	
24229.723	24230.073	breath	
24230.136	24230.496	breath	
24230.554	24231.526	breathing	
24231.533	24231.663	x	
24232.339	24233.253	breathing	
24233.423	24233.853	breath	
24235.814	24236.623		T
24235.822	24236.088	x	
24238.039	24238.505	breath	
24239.263	24240.105	x	
24240.517	24240.782	snort	
24241.231	24241.574	x	
24242.635	24243.615	breathing	
24243.729	24243.961		T
24243.987	24244.443	breath	
24245.017	24245.59	x	
24246.16	24246.473		T
24246.807	24247.266	x	
24247.778	24248.007		T
24247.992	24248.319	x	
24248.424	24248.715	x	
24249.104	24249.723	x	
24250.319	24250.848	x	
24251.259	24252.728	breathing	
24252.746	24253.123		N
24253.825	24254.684	breathing	
24254.789	24255.321	x	
24255.454	24257.121	x	
24257.487	24258.429	x	
24258.44	24258.828	breath	
24258.98	24259.432	x	
24259.594	24260.084	breath	
24260.539	24261.672	breathing	
24261.755	24262.773	/\ d4b d4b/	
24263.083	24263.489	breath	
24263.882	24264.182	x	
24264.428	24264.736	x	
24264.911	24266.26		T
24265.821	24266.377	breath	
24267.012	24267.648	x	
24267.936	24269.325	breathing	
24269.358	24270.759		T
24271.331	24272.582		T
24272.849	24273.149	breath	
24273.54	24274.609	x	
24274.905	24275.73		T
24275.738	24276.336	breathing	
24276.445	24277.829	/iy1 miy1/	
24277.983	24279.465		T
24278.336	24278.559	x	
24278.913	24281.061	breathing	
24281.172	24282.487	x	
24284.371	24285.113	x	
24285.436	24286.153		T
24286.188	24286.768		T
24286.85	24287.737	breathing	
24288.814	24291.392		T
24291.707	24292.468	x	
24292.59	24293.697		T
24293.764	24294.835	/e] \ wq/	
24296	24297.1	x	
24297.116	24297.31	breath	
24297.458	24297.67	breath	
24297.754	24298.546	x	
24298.556	24299.276		T
24299.27	24300.444	x	
24300.964	24302.198	/d4 \ b7 g4/	
24302.606	24303.059	x	
24303.125	24304.805	x	
24304.9	24305.22	x	
24305.229	24305.64	breath	
24305.731	24306.84	x	
24306.944	24307.113	breath	
24307.749	24307.933	x	
24308.071	24309.343	x	
24310.073	24310.656	x	
24310.658	24311.252	breathing	
24311.338	24311.963	laugh	
24312.109	24312.856	x	
24313.056	24313.564	breathing	
24313.607	24314.223		T
24313.698	24314.111	x	
24314.515	24314.663	breath	
24314.661	24315.331		T
24315.318	24315.556	breath	
24315.72	24316.245	breath	
24316.288	24316.486	breath	
24320.163	24321.574	breathing	
24321.72	24322.405	breath	
24322.095	24322.608		T 
24322.596	24323.651	/4b1 \/	
24323.651	24324.72	/b4 w4/	
24324.849	24325.765	x	
24327.573	24328.014	breath	
24329.349	24329.833	x	
24329.848	24330.194	breath	
24330.523	24330.915	breath	
24331.202	24332.138	breathing	
24331.763	24332.135		T
24332.419	24332.729	x	
24332.806	24333.395	x	
24333.803	24333.977	snort	
24334.048	24334.349	x	
24337.355	24337.479	breath	
24338.668	24338.833	breath	
24338.91	24339.537	x	
24339.813	24340.512	breath	
24341.182	24342.261	x	
24342.421	24343.671	/\ \ m4/	
24343.726	24343.898	breath	
24349.407	24350.192	breath	
24350.254	24350.765	x	
24350.832	24351.657	x	
24351.904	24352.768	/h1du/	
24352.989	24353.521	x	
24353.323	24353.884		T
24354.16	24354.394	breath	
24354.444	24355.442	 x	
