"","InfantID","FileName","code1","code2","seqcode"
"139","WW04","WW04_segment1.txt","P","P","PP"
"140","WW04","WW04_segment1.txt","P","P","PP"
"141","WW04","WW04_segment1.txt","P","P","PP"
"142","WW04","WW04_segment1.txt","P","P","PP"
"143","WW04","WW04_segment1.txt","P","X","PX"
"144","WW04","WW04_segment1.txt","X","P","XP"
"145","WW04","WW04_segment1.txt","P","X","PX"
"146","WW04","WW04_segment1.txt","X","P","XP"
"147","WW04","WW04_segment1.txt","P","R","PR"
"148","WW04","WW04_segment1.txt","R","P","RP"
"149","WW04","WW04_segment1.txt","P","P","PP"
"150","WW04","WW04_segment1.txt","P","P","PP"
"151","WW04","WW04_segment1.txt","P","R","PR"
"152","WW04","WW04_segment2.txt","X","C","XC"
"153","WW04","WW04_segment2.txt","C","P","CP"
"154","WW04","WW04_segment2.txt","P","X","PX"
"155","WW04","WW04_segment2.txt","X","P","XP"
"156","WW04","WW04_segment2.txt","P","P","PP"
"157","WW04","WW04_segment2.txt","P","P","PP"
"158","WW04","WW04_segment2.txt","P","P","PP"
"159","WW04","WW04_segment2.txt","P","P","PP"
"160","WW04","WW04_segment2.txt","P","P","PP"
"161","WW04","WW04_segment2.txt","P","R","PR"
"162","WW04","WW04_segment2.txt","R","P","RP"
"163","WW04","WW04_segment2.txt","P","P","PP"
"164","WW04","WW04_segment2.txt","P","P","PP"
"165","WW04","WW04_segment2.txt","P","P","PP"
"166","WW04","WW04_segment2.txt","P","P","PP"
"167","WW04","WW04_segment2.txt","P","T","PT"
"168","WW04","WW04_segment2.txt","T","X","TX"
"169","WW04","WW04_segment2.txt","X","X","XX"
"170","WW04","WW04_segment2.txt","X","T","XT"
"171","WW04","WW04_segment2.txt","T","C","TC"
"172","WW04","WW04_segment2.txt","C","T","CT"
"173","WW04","WW04_segment2.txt","T","P","TP"
"174","WW04","WW04_segment2.txt","P","P","PP"
"175","WW04","WW04_segment2.txt","P","P","PP"
"176","WW04","WW04_segment2.txt","P","P","PP"
"177","WW04","WW04_segment2.txt","P","P","PP"
"178","WW04","WW04_segment2.txt","P","P","PP"
"179","WW04","WW04_segment2.txt","P","P","PP"
"180","WW04","WW04_segment2.txt","P","P","PP"
"181","WW04","WW04_segment2.txt","P","P","PP"
"182","WW04","WW04_segment2.txt","P","P","PP"
"183","WW04","WW04_segment2.txt","P","P","PP"
"184","WW04","WW04_segment2.txt","P","P","PP"
"185","WW04","WW04_segment2.txt","P","P","PP"
"186","WW04","WW04_segment2.txt","P","P","PP"
"187","WW04","WW04_segment2.txt","P","P","PP"
"188","WW04","WW04_segment2.txt","P","P","PP"
"189","WW04","WW04_segment2.txt","P","P","PP"
"190","WW04","WW04_segment2.txt","P","P","PP"
"191","WW04","WW04_segment2.txt","P","P","PP"
"192","WW04","WW04_segment2.txt","P","T","PT"
"193","WW04","WW04_segment2.txt","T","P","TP"
"194","WW04","WW04_segment2.txt","P","C","PC"
"195","WW04","WW04_segment2.txt","C","C","CC"
"196","WW04","WW04_segment2.txt","C","C","CC"
"197","WW04","WW04_segment2.txt","C","C","CC"
"198","WW04","WW04_segment2.txt","C","C","CC"
"199","WW04","WW04_segment2.txt","C","P","CP"
"200","WW04","WW04_segment2.txt","P","N","PN"
"201","WW04","WW04_segment2.txt","N","X","NX"
"202","WW04","WW04_segment2.txt","X","X","XX"
"203","WW04","WW04_segment2.txt","X","X","XX"
"204","WW04","WW04_segment2.txt","X","P","XP"
"205","WW04","WW04_segment2.txt","P","N","PN"
"206","WW04","WW04_segment2.txt","N","N","NN"
"207","WW04","WW04_segment2.txt","N","P","NP"
"208","WW04","WW04_segment2.txt","P","T","PT"
"209","WW04","WW04_segment2.txt","T","X","TX"
"210","WW04","WW04_segment2.txt","X","P","XP"
"211","WW04","WW04_segment2.txt","P","X","PX"
"212","WW04","WW04_segment2.txt","X","C","XC"
"213","WW04","WW04_segment2.txt","C","N","CN"
"214","WW04","WW04_segment2.txt","N","P","NP"
"215","WW04","WW04_segment2.txt","P","X","PX"
"216","WW04","WW04_segment2.txt","X","P","XP"
"217","WW04","WW04_segment2.txt","P","X","PX"
"218","WW04","WW04_segment2.txt","X","R","XR"
"219","WW04","WW04_segment2.txt","R","X","RX"
"220","WW04","WW04_segment2.txt","X","X","XX"
"221","WW04","WW04_segment2.txt","X","X","XX"
"222","WW04","WW04_segment2.txt","X","P","XP"
"223","WW04","WW04_segment2.txt","P","P","PP"
"224","WW04","WW04_segment2.txt","P","P","PP"
"225","WW04","WW04_segment2.txt","P","P","PP"
"226","WW04","WW04_segment2.txt","P","P","PP"
"227","WW04","WW04_segment2.txt","P","R","PR"
"228","WW04","WW04_segment2.txt","R","X","RX"
"229","WW04","WW04_segment2.txt","X","X","XX"
"230","WW04","WW04_segment2.txt","X","P","XP"
"231","WW04","WW04_segment2.txt","P","P","PP"
"232","WW04","WW04_segment2.txt","P","P","PP"
"233","WW04","WW04_segment2.txt","P","X","PX"
"234","WW04","WW04_segment2.txt","X","P","XP"
"235","WW04","WW04_segment2.txt","P","P","PP"
"236","WW04","WW04_segment2.txt","P","P","PP"
"237","WW04","WW04_segment2.txt","P","N","PN"
"238","WW04","WW04_segment2.txt","N","N","NN"
"239","WW04","WW04_segment2.txt","N","N","NN"
"240","WW04","WW04_segment2.txt","N","P","NP"
"241","WW04","WW04_segment2.txt","P","P","PP"
"242","WW04","WW04_segment2.txt","P","P","PP"
"243","WW04","WW04_segment2.txt","P","P","PP"
"244","WW04","WW04_segment2.txt","P","P","PP"
"245","WW04","WW04_segment2.txt","P","X","PX"
"246","WW04","WW04_segment2.txt","X","X","XX"
"247","WW04","WW04_segment2.txt","X","X","XX"
"248","WW04","WW04_segment2.txt","X","P","XP"
"249","WW04","WW04_segment2.txt","P","C","PC"
"250","WW04","WW04_segment2.txt","C","X","CX"
"251","WW04","WW04_segment2.txt","X","X","XX"
"252","WW04","WW04_segment2.txt","X","X","XX"
"253","WW04","WW04_segment2.txt","X","X","XX"
"254","WW04","WW04_segment2.txt","X","X","XX"
"255","WW04","WW04_segment2.txt","X","X","XX"
"256","WW04","WW04_segment2.txt","X","C","XC"
"257","WW04","WW04_segment2.txt","C","C","CC"
"258","WW04","WW04_segment2.txt","C","C","CC"
"259","WW04","WW04_segment2.txt","C","C","CC"
"260","WW04","WW04_segment2.txt","C","C","CC"
"261","WW04","WW04_segment2.txt","C","X","CX"
"262","WW04","WW04_segment2.txt","X","X","XX"
"263","WW04","WW04_segment2.txt","X","X","XX"
"264","WW04","WW04_segment2.txt","X","C","XC"
"265","WW04","WW04_segment2.txt","C","P","CP"
"266","WW04","WW04_segment2.txt","P","P","PP"
"267","WW04","WW04_segment2.txt","P","P","PP"
"268","WW04","WW04_segment2.txt","P","P","PP"
"269","WW04","WW04_segment2.txt","P","P","PP"
"270","WW04","WW04_segment2.txt","P","P","PP"
"271","WW04","WW04_segment2.txt","P","P","PP"
"272","WW04","WW04_segment2.txt","P","P","PP"
"273","WW04","WW04_segment2.txt","P","P","PP"
"274","WW04","WW04_segment2.txt","P","P","PP"
"275","WW04","WW04_segment2.txt","P","P","PP"
"276","WW04","WW04_segment2.txt","P","P","PP"
"277","WW04","WW04_segment2.txt","P","P","PP"
"278","WW04","WW04_segment2.txt","P","P","PP"
"279","WW04","WW04_segment2.txt","P","X","PX"
"280","WW04","WW04_segment2.txt","X","X","XX"
"281","WW04","WW04_segment2.txt","X","P","XP"
"282","WW04","WW04_segment2.txt","P","P","PP"
"283","WW04","WW04_segment2.txt","P","P","PP"
"284","WW04","WW04_segment2.txt","P","P","PP"
"285","WW04","WW04_segment2.txt","P","P","PP"
"286","WW04","WW04_segment2.txt","P","P","PP"
"287","WW04","WW04_segment2.txt","P","P","PP"
"288","WW04","WW04_segment2.txt","P","P","PP"
"289","WW04","WW04_segment2.txt","P","P","PP"
"290","WW04","WW04_segment2.txt","P","P","PP"
"291","WW04","WW04_segment2.txt","P","P","PP"
"292","WW04","WW04_segment2.txt","P","P","PP"
"293","WW04","WW04_segment2.txt","P","P","PP"
"294","WW04","WW04_segment2.txt","P","P","PP"
"295","WW04","WW04_segment2.txt","P","P","PP"
"296","WW04","WW04_segment2.txt","P","P","PP"
"297","WW04","WW04_segment2.txt","P","X","PX"
"298","WW04","WW04_segment2.txt","X","X","XX"
"299","WW04","WW04_segment2.txt","X","X","XX"
"300","WW04","WW04_segment3.txt","T","T","TT"
"301","WW04","WW04_segment3.txt","T","X","TX"
"302","WW04","WW04_segment3.txt","X","T","XT"
"303","WW04","WW04_segment3.txt","T","N","TN"
"304","WW04","WW04_segment3.txt","N","T","NT"
"305","WW04","WW04_segment3.txt","T","T","TT"
"306","WW04","WW04_segment3.txt","T","T","TT"
"307","WW04","WW04_segment3.txt","T","X","TX"
"308","WW04","WW04_segment3.txt","X","N","XN"
"309","WW04","WW04_segment3.txt","N","T","NT"
"310","WW04","WW04_segment3.txt","T","N","TN"
"311","WW04","WW04_segment3.txt","N","T","NT"
"312","WW04","WW04_segment3.txt","T","N","TN"
"313","WW04","WW04_segment3.txt","N","T","NT"
"314","WW04","WW04_segment3.txt","T","T","TT"
"315","WW04","WW04_segment3.txt","T","P","TP"
"316","WW04","WW04_segment3.txt","P","N","PN"
"317","WW04","WW04_segment3.txt","N","X","NX"
"318","WW04","WW04_segment3.txt","X","N","XN"
"319","WW04","WW04_segment3.txt","N","T","NT"
"320","WW04","WW04_segment3.txt","T","T","TT"
"321","WW04","WW04_segment3.txt","T","U","TU"
"322","WW04","WW04_segment3.txt","U","N","UN"
"323","WW04","WW04_segment3.txt","N","T","NT"
"324","WW04","WW04_segment3.txt","T","T","TT"
"325","WW04","WW04_segment3.txt","T","C","TC"
"326","WW04","WW04_segment3.txt","C","T","CT"
"327","WW04","WW04_segment3.txt","T","U","TU"
"328","WW04","WW04_segment3.txt","U","T","UT"
"329","WW04","WW04_segment3.txt","T","X","TX"
"330","WW04","WW04_segment3.txt","X","T","XT"
"331","WW04","WW04_segment3.txt","T","T","TT"
"332","WW04","WW04_segment3.txt","T","N","TN"
"333","WW04","WW04_segment3.txt","N","T","NT"
"334","WW04","WW04_segment3.txt","T","T","TT"
"335","WW04","WW04_segment3.txt","T","X","TX"
"336","WW04","WW04_segment3.txt","X","T","XT"
"337","WW04","WW04_segment3.txt","T","N","TN"
"338","WW04","WW04_segment3.txt","N","X","NX"
"339","WW04","WW04_segment3.txt","X","T","XT"
"340","WW04","WW04_segment3.txt","T","X","TX"
"341","WW04","WW04_segment3.txt","X","X","XX"
"342","WW04","WW04_segment3.txt","X","N","XN"
"343","WW04","WW04_segment3.txt","N","P","NP"
"344","WW04","WW04_segment3.txt","P","P","PP"
"345","WW04","WW04_segment3.txt","P","X","PX"
"346","WW04","WW04_segment3.txt","X","P","XP"
"347","WW04","WW04_segment3.txt","P","P","PP"
"348","WW04","WW04_segment3.txt","P","P","PP"
"349","WW04","WW04_segment3.txt","P","T","PT"
"350","WW04","WW04_segment3.txt","T","C","TC"
"351","WW04","WW04_segment3.txt","C","N","CN"
"352","WW04","WW04_segment3.txt","N","P","NP"
"353","WW04","WW04_segment3.txt","P","C","PC"
"354","WW04","WW04_segment3.txt","C","R","CR"
"355","WW04","WW04_segment3.txt","R","T","RT"
"356","WW04","WW04_segment3.txt","T","T","TT"
"357","WW04","WW04_segment3.txt","T","X","TX"
"358","WW04","WW04_segment3.txt","X","P","XP"
"359","WW04","WW04_segment3.txt","P","N","PN"
"360","WW04","WW04_segment3.txt","N","R","NR"
"361","WW04","WW04_segment3.txt","R","N","RN"
"362","WW04","WW04_segment3.txt","N","N","NN"
"363","WW04","WW04_segment3.txt","N","T","NT"
"364","WW04","WW04_segment3.txt","T","X","TX"
"365","WW04","WW04_segment3.txt","X","N","XN"
"366","WW04","WW04_segment3.txt","N","T","NT"
"367","WW04","WW04_segment3.txt","T","T","TT"
"368","WW04","WW04_segment3.txt","T","T","TT"
"369","WW04","WW04_segment3.txt","T","T","TT"
"370","WW04","WW04_segment3.txt","T","T","TT"
"371","WW04","WW04_segment3.txt","T","C","TC"
"372","WW04","WW04_segment3.txt","C","N","CN"
"373","WW04","WW04_segment3.txt","N","N","NN"
"374","WW04","WW04_segment3.txt","N","T","NT"
"375","WW04","WW04_segment3.txt","T","N","TN"
"376","WW04","WW04_segment3.txt","N","P","NP"
"377","WW04","WW04_segment3.txt","P","N","PN"
"378","WW04","WW04_segment3.txt","N","N","NN"
"379","WW04","WW04_segment3.txt","N","N","NN"
"380","WW04","WW04_segment3.txt","N","T","NT"
"381","WW04","WW04_segment3.txt","T","T","TT"
"382","WW04","WW04_segment3.txt","T","P","TP"
"383","WW04","WW04_segment3.txt","P","P","PP"
"384","WW04","WW04_segment3.txt","P","N","PN"
"385","WW04","WW04_segment3.txt","N","T","NT"
"386","WW04","WW04_segment3.txt","T","X","TX"
"387","WW04","WW04_segment3.txt","X","X","XX"
"388","WW04","WW04_segment3.txt","X","N","XN"
"389","WW04","WW04_segment3.txt","N","T","NT"
"390","WW04","WW04_segment3.txt","T","X","TX"
"391","WW04","WW04_segment3.txt","X","X","XX"
"392","WW04","WW04_segment3.txt","X","P","XP"
"393","WW04","WW04_segment3.txt","P","P","PP"
"394","WW04","WW04_segment3.txt","P","N","PN"
"395","WW04","WW04_segment3.txt","N","X","NX"
"396","WW04","WW04_segment3.txt","X","P","XP"
"397","WW04","WW04_segment3.txt","P","N","PN"
"398","WW04","WW04_segment3.txt","N","N","NN"
"399","WW04","WW04_segment3.txt","N","N","NN"
"400","WW04","WW04_segment3.txt","N","N","NN"
"401","WW04","WW04_segment3.txt","N","C","NC"
"402","WW04","WW04_segment3.txt","C","T","CT"
"403","WW04","WW04_segment3.txt","T","X","TX"
"404","WW04","WW04_segment3.txt","X","T","XT"
"405","WW04","WW04_segment3.txt","T","X","TX"
"406","WW04","WW04_segment3.txt","X","T","XT"
"407","WW04","WW04_segment3.txt","T","P","TP"
"408","WW04","WW04_segment3.txt","P","T","PT"
"409","WW04","WW04_segment3.txt","T","T","TT"
"410","WW04","WW04_segment3.txt","T","T","TT"
"411","WW04","WW04_segment3.txt","T","X","TX"
"412","WW04","WW04_segment3.txt","X","X","XX"
"413","WW04","WW04_segment3.txt","X","T","XT"
"414","WW04","WW04_segment3.txt","T","X","TX"
"415","WW04","WW04_segment3.txt","X","T","XT"
"416","WW04","WW04_segment3.txt","T","N","TN"
"417","WW04","WW04_segment3.txt","N","C","NC"
"418","WW04","WW04_segment3.txt","C","T","CT"
"419","WW04","WW04_segment3.txt","T","T","TT"
"420","WW04","WW04_segment3.txt","T","T","TT"
"421","WW04","WW04_segment3.txt","T","X","TX"
"422","WW04","WW04_segment3.txt","X","X","XX"
"423","WW04","WW04_segment3.txt","X","T","XT"
"424","WW04","WW04_segment3.txt","T","P","TP"
"425","WW04","WW04_segment3.txt","P","P","PP"
"426","WW04","WW04_segment3.txt","P","N","PN"
"427","WW04","WW04_segment3.txt","N","T","NT"
"428","WW04","WW04_segment3.txt","T","X","TX"
"429","WW04","WW04_segment3.txt","X","T","XT"
"430","WW04","WW04_segment3.txt","T","X","TX"
"431","WW04","WW04_segment3.txt","X","T","XT"
"432","WW04","WW04_segment3.txt","T","N","TN"
"433","WW04","WW04_segment3.txt","N","N","NN"
"434","WW04","WW04_segment3.txt","N","T","NT"
"435","WW04","WW04_segment3.txt","T","T","TT"
"436","WW04","WW04_segment3.txt","T","T","TT"
"437","WW04","WW04_segment3.txt","T","T","TT"
"438","WW04","WW04_segment3.txt","T","P","TP"
"439","WW04","WW04_segment3.txt","P","P","PP"
"440","WW04","WW04_segment3.txt","P","N","PN"
"441","WW04","WW04_segment3.txt","N","N","NN"
"442","WW04","WW04_segment3.txt","N","N","NN"
"443","WW04","WW04_segment3.txt","N","N","NN"
"444","WW04","WW04_segment3.txt","N","N","NN"
"445","WW04","WW04_segment3.txt","N","N","NN"
"446","WW04","WW04_segment3.txt","N","N","NN"
"447","WW04","WW04_segment3.txt","N","N","NN"
"448","WW04","WW04_segment3.txt","N","X","NX"
"449","WW04","WW04_segment3.txt","X","T","XT"
"450","WW04","WW04_segment3.txt","T","X","TX"
"451","WW04","WW04_segment3.txt","X","T","XT"
"452","WW04","WW04_segment3.txt","T","X","TX"
"453","WW04","WW04_segment3.txt","X","P","XP"
"454","WW04","WW04_segment3.txt","P","P","PP"
"455","WW04","WW04_segment3.txt","P","P","PP"
"456","WW04","WW04_segment3.txt","P","N","PN"
"457","WW04","WW04_segment3.txt","N","N","NN"
"458","WW04","WW04_segment3.txt","N","N","NN"
"459","WW05","WW05_segment1_12052017.txt","N","X","NX"
"460","WW05","WW05_segment1_12052017.txt","X","X","XX"
"461","WW05","WW05_segment1_12052017.txt","X","P","XP"
"462","WW05","WW05_segment1_12052017.txt","P","P","PP"
"463","WW05","WW05_segment1_12052017.txt","P","N","PN"
"464","WW05","WW05_segment1_12052017.txt","N","P","NP"
"465","WW05","WW05_segment1_12052017.txt","P","P","PP"
"466","WW05","WW05_segment1_12052017.txt","P","X","PX"
"467","WW05","WW05_segment1_12052017.txt","X","P","XP"
"468","WW05","WW05_segment1_12052017.txt","P","X","PX"
"469","WW05","WW05_segment1_12052017.txt","X","X","XX"
"470","WW05","WW05_segment1_12052017.txt","X","X","XX"
"471","WW05","WW05_segment1_12052017.txt","X","P","XP"
"472","WW05","WW05_segment1_12052017.txt","P","X","PX"
"473","WW05","WW05_segment1_12052017.txt","X","U","XU"
"474","WW05","WW05_segment1_12052017.txt","U","P","UP"
"475","WW05","WW05_segment1_12052017.txt","P","P","PP"
"476","WW05","WW05_segment1_12052017.txt","P","X","PX"
"477","WW05","WW05_segment1_12052017.txt","X","P","XP"
"478","WW05","WW05_segment1_12052017.txt","P","N","PN"
"479","WW05","WW05_segment1_12052017.txt","N","P","NP"
"480","WW05","WW05_segment1_12052017.txt","P","N","PN"
"481","WW05","WW05_segment1_12052017.txt","N","N","NN"
"482","WW05","WW05_segment1_12052017.txt","N","P","NP"
"483","WW05","WW05_segment1_12052017.txt","P","X","PX"
"484","WW05","WW05_segment1_12052017.txt","X","P","XP"
"485","WW05","WW05_segment1_12052017.txt","P","X","PX"
"486","WW05","WW05_segment1_12052017.txt","X","X","XX"
"487","WW05","WW05_segment1_12052017.txt","X","P","XP"
"488","WW05","WW05_segment1_12052017.txt","P","U","PU"
"489","WW05","WW05_segment1_12052017.txt","U","P","UP"
"490","WW05","WW05_segment1_12052017.txt","P","P","PP"
"491","WW05","WW05_segment1_12052017.txt","P","U","PU"
"492","WW05","WW05_segment1_12052017.txt","U","X","UX"
"493","WW05","WW05_segment1_12052017.txt","X","N","XN"
"494","WW05","WW05_segment1_12052017.txt","N","P","NP"
"495","WW05","WW05_segment1_12052017.txt","P","P","PP"
"496","WW05","WW05_segment1_12052017.txt","P","N","PN"
"497","WW05","WW05_segment1_12052017.txt","N","P","NP"
"498","WW05","WW05_segment1_12052017.txt","P","P","PP"
"499","WW05","WW05_segment1_12052017.txt","P","P","PP"
"500","WW05","WW05_segment1_12052017.txt","P","P","PP"
"501","WW05","WW05_segment1_12052017.txt","P","P","PP"
"502","WW05","WW05_segment1_12052017.txt","P","P","PP"
"503","WW05","WW05_segment1_12052017.txt","P","P","PP"
"504","WW05","WW05_segment1_12052017.txt","P","P","PP"
"505","WW05","WW05_segment1_12052017.txt","P","P","PP"
"506","WW05","WW05_segment1_12052017.txt","P","P","PP"
"507","WW05","WW05_segment1_12052017.txt","P","P","PP"
"508","WW05","WW05_segment1_12052017.txt","P","P","PP"
"509","WW05","WW05_segment1_12052017.txt","P","P","PP"
"510","WW05","WW05_segment1_12052017.txt","P","P","PP"
"511","WW05","WW05_segment1_12052017.txt","P","P","PP"
"512","WW05","WW05_segment1_12052017.txt","P","P","PP"
"513","WW05","WW05_segment1_12052017.txt","P","P","PP"
"514","WW05","WW05_segment1_12052017.txt","P","P","PP"
"515","WW05","WW05_segment1_12052017.txt","P","P","PP"
"516","WW05","WW05_segment1_12052017.txt","P","P","PP"
"517","WW05","WW05_segment1_12052017.txt","P","P","PP"
"518","WW05","WW05_segment1_12052017.txt","P","P","PP"
"519","WW05","WW05_segment1_12052017.txt","P","P","PP"
"520","WW05","WW05_segment1_12052017.txt","P","P","PP"
"521","WW05","WW05_segment1_12052017.txt","P","P","PP"
"522","WW05","WW05_segment1_12052017.txt","P","P","PP"
"523","WW05","WW05_segment1_12052017.txt","P","P","PP"
"524","WW05","WW05_segment1_12052017.txt","P","P","PP"
"525","WW05","WW05_segment1_12052017.txt","P","P","PP"
"526","WW05","WW05_segment1_12052017.txt","P","P","PP"
