"","InfantID","FileName","code1","code2","seqcode"
"139","WW04","WW04_segment2.txt","P","N","PN"
"140","WW04","WW04_segment2.txt","N","N","NN"
"141","WW04","WW04_segment2.txt","N","N","NN"
"142","WW04","WW04_segment2.txt","N","P","NP"
"143","WW04","WW04_segment2.txt","P","P","PP"
"144","WW04","WW04_segment2.txt","P","X","PX"
"145","WW04","WW04_segment2.txt","X","X","XX"
"146","WW04","WW04_segment2.txt","X","X","XX"
"147","WW04","WW04_segment2.txt","X","C","XC"
"148","WW04","WW04_segment2.txt","C","X","CX"
"149","WW04","WW04_segment2.txt","X","X","XX"
"150","WW04","WW04_segment2.txt","X","X","XX"
"151","WW04","WW04_segment2.txt","X","X","XX"
"152","WW04","WW04_segment2.txt","X","X","XX"
"153","WW04","WW04_segment2.txt","X","X","XX"
"154","WW04","WW04_segment2.txt","X","C","XC"
"155","WW04","WW04_segment2.txt","C","C","CC"
"156","WW04","WW04_segment2.txt","C","C","CC"
"157","WW04","WW04_segment2.txt","C","C","CC"
"158","WW04","WW04_segment2.txt","C","C","CC"
"159","WW04","WW04_segment2.txt","C","X","CX"
"160","WW04","WW04_segment2.txt","X","X","XX"
"161","WW04","WW04_segment2.txt","X","X","XX"
"162","WW04","WW04_segment2.txt","X","C","XC"
"163","WW04","WW04_segment2.txt","C","P","CP"
"164","WW04","WW04_segment2.txt","P","P","PP"
"165","WW04","WW04_segment2.txt","P","P","PP"
"166","WW04","WW04_segment2.txt","P","P","PP"
"167","WW04","WW04_segment2.txt","P","P","PP"
"168","WW04","WW04_segment2.txt","P","X","PX"
"169","WW04","WW04_segment2.txt","X","X","XX"
"170","WW04","WW04_segment2.txt","X","P","XP"
"171","WW04","WW04_segment2.txt","P","P","PP"
"172","WW04","WW04_segment2.txt","P","P","PP"
"173","WW04","WW04_segment2.txt","P","P","PP"
"174","WW04","WW04_segment2.txt","P","P","PP"
"175","WW04","WW04_segment2.txt","P","P","PP"
"176","WW04","WW04_segment2.txt","P","X","PX"
"177","WW04","WW04_segment2.txt","X","X","XX"
"178","WW04","WW04_segment2.txt","X","X","XX"
"179","WW04","WW04_segment3.txt","T","T","TT"
"180","WW04","WW04_segment3.txt","T","X","TX"
"181","WW04","WW04_segment3.txt","X","T","XT"
"182","WW04","WW04_segment3.txt","T","N","TN"
"183","WW04","WW04_segment3.txt","N","T","NT"
"184","WW04","WW04_segment3.txt","T","T","TT"
"185","WW04","WW04_segment3.txt","T","T","TT"
"186","WW04","WW04_segment3.txt","T","X","TX"
"187","WW04","WW04_segment3.txt","X","N","XN"
"188","WW04","WW04_segment3.txt","N","T","NT"
"189","WW04","WW04_segment3.txt","T","N","TN"
"190","WW04","WW04_segment3.txt","N","T","NT"
"191","WW04","WW04_segment3.txt","T","N","TN"
"192","WW04","WW04_segment3.txt","N","T","NT"
"193","WW04","WW04_segment3.txt","T","T","TT"
"194","WW04","WW04_segment3.txt","T","N","TN"
"195","WW04","WW04_segment3.txt","N","X","NX"
"196","WW04","WW04_segment3.txt","X","N","XN"
"197","WW04","WW04_segment3.txt","N","T","NT"
"198","WW04","WW04_segment3.txt","T","T","TT"
"199","WW04","WW04_segment3.txt","T","U","TU"
"200","WW04","WW04_segment3.txt","U","N","UN"
"201","WW04","WW04_segment3.txt","N","T","NT"
"202","WW04","WW04_segment3.txt","T","T","TT"
"203","WW04","WW04_segment3.txt","T","C","TC"
"204","WW04","WW04_segment3.txt","C","T","CT"
"205","WW04","WW04_segment3.txt","T","U","TU"
"206","WW04","WW04_segment3.txt","U","T","UT"
"207","WW04","WW04_segment3.txt","T","X","TX"
"208","WW04","WW04_segment3.txt","X","T","XT"
"209","WW04","WW04_segment3.txt","T","T","TT"
"210","WW04","WW04_segment3.txt","T","N","TN"
"211","WW04","WW04_segment3.txt","N","T","NT"
"212","WW04","WW04_segment3.txt","T","T","TT"
"213","WW04","WW04_segment3.txt","T","X","TX"
"214","WW04","WW04_segment3.txt","X","T","XT"
"215","WW04","WW04_segment3.txt","T","N","TN"
"216","WW04","WW04_segment3.txt","N","X","NX"
"217","WW04","WW04_segment3.txt","X","T","XT"
"218","WW04","WW04_segment3.txt","T","X","TX"
"219","WW04","WW04_segment3.txt","X","X","XX"
"220","WW04","WW04_segment3.txt","X","N","XN"
"221","WW04","WW04_segment3.txt","N","X","NX"
"222","WW04","WW04_segment3.txt","X","P","XP"
"223","WW04","WW04_segment3.txt","P","T","PT"
"224","WW04","WW04_segment3.txt","T","C","TC"
"225","WW04","WW04_segment3.txt","C","N","CN"
"226","WW04","WW04_segment3.txt","N","C","NC"
"227","WW04","WW04_segment3.txt","C","R","CR"
"228","WW04","WW04_segment3.txt","R","T","RT"
"229","WW04","WW04_segment3.txt","T","T","TT"
"230","WW04","WW04_segment3.txt","T","X","TX"
"231","WW04","WW04_segment3.txt","X","N","XN"
"232","WW04","WW04_segment3.txt","N","R","NR"
"233","WW04","WW04_segment3.txt","R","N","RN"
"234","WW04","WW04_segment3.txt","N","N","NN"
"235","WW04","WW04_segment3.txt","N","T","NT"
"236","WW04","WW04_segment3.txt","T","X","TX"
"237","WW04","WW04_segment3.txt","X","N","XN"
"238","WW04","WW04_segment3.txt","N","T","NT"
"239","WW04","WW04_segment3.txt","T","T","TT"
"240","WW04","WW04_segment3.txt","T","T","TT"
"241","WW04","WW04_segment3.txt","T","T","TT"
"242","WW04","WW04_segment3.txt","T","T","TT"
"243","WW04","WW04_segment3.txt","T","C","TC"
"244","WW04","WW04_segment3.txt","C","N","CN"
"245","WW04","WW04_segment3.txt","N","N","NN"
"246","WW04","WW04_segment3.txt","N","T","NT"
"247","WW04","WW04_segment3.txt","T","N","TN"
"248","WW04","WW04_segment3.txt","N","N","NN"
"249","WW04","WW04_segment3.txt","N","N","NN"
"250","WW04","WW04_segment3.txt","N","N","NN"
"251","WW04","WW04_segment3.txt","N","T","NT"
"252","WW04","WW04_segment3.txt","T","T","TT"
"253","WW04","WW04_segment3.txt","T","N","TN"
"254","WW04","WW04_segment3.txt","N","T","NT"
"255","WW04","WW04_segment3.txt","T","X","TX"
"256","WW04","WW04_segment3.txt","X","X","XX"
"257","WW04","WW04_segment3.txt","X","N","XN"
"258","WW04","WW04_segment3.txt","N","T","NT"
"259","WW04","WW04_segment3.txt","T","X","TX"
"260","WW04","WW04_segment3.txt","X","X","XX"
"261","WW04","WW04_segment3.txt","X","P","XP"
"262","WW04","WW04_segment3.txt","P","N","PN"
"263","WW04","WW04_segment3.txt","N","X","NX"
"264","WW04","WW04_segment3.txt","X","N","XN"
"265","WW04","WW04_segment3.txt","N","N","NN"
"266","WW04","WW04_segment3.txt","N","N","NN"
"267","WW04","WW04_segment3.txt","N","N","NN"
"268","WW04","WW04_segment3.txt","N","C","NC"
"269","WW04","WW04_segment3.txt","C","T","CT"
"270","WW04","WW04_segment3.txt","T","X","TX"
"271","WW04","WW04_segment3.txt","X","T","XT"
"272","WW04","WW04_segment3.txt","T","X","TX"
"273","WW04","WW04_segment3.txt","X","T","XT"
"274","WW04","WW04_segment3.txt","T","T","TT"
"275","WW04","WW04_segment3.txt","T","T","TT"
"276","WW04","WW04_segment3.txt","T","T","TT"
"277","WW04","WW04_segment3.txt","T","X","TX"
"278","WW04","WW04_segment3.txt","X","X","XX"
"279","WW04","WW04_segment3.txt","X","T","XT"
"280","WW04","WW04_segment3.txt","T","X","TX"
"281","WW04","WW04_segment3.txt","X","T","XT"
"282","WW04","WW04_segment3.txt","T","N","TN"
"283","WW04","WW04_segment3.txt","N","C","NC"
"284","WW04","WW04_segment3.txt","C","T","CT"
"285","WW04","WW04_segment3.txt","T","T","TT"
"286","WW04","WW04_segment3.txt","T","T","TT"
"287","WW04","WW04_segment3.txt","T","X","TX"
"288","WW04","WW04_segment3.txt","X","X","XX"
"289","WW04","WW04_segment3.txt","X","T","XT"
"290","WW04","WW04_segment3.txt","T","P","TP"
"291","WW04","WW04_segment3.txt","P","N","PN"
"292","WW04","WW04_segment3.txt","N","T","NT"
"293","WW04","WW04_segment3.txt","T","X","TX"
"294","WW04","WW04_segment3.txt","X","T","XT"
"295","WW04","WW04_segment3.txt","T","X","TX"
"296","WW04","WW04_segment3.txt","X","T","XT"
"297","WW04","WW04_segment3.txt","T","N","TN"
"298","WW04","WW04_segment3.txt","N","N","NN"
"299","WW04","WW04_segment3.txt","N","T","NT"
"300","WW04","WW04_segment3.txt","T","T","TT"
"301","WW04","WW04_segment3.txt","T","T","TT"
"302","WW04","WW04_segment3.txt","T","T","TT"
"303","WW04","WW04_segment3.txt","T","P","TP"
"304","WW04","WW04_segment3.txt","P","N","PN"
"305","WW04","WW04_segment3.txt","N","N","NN"
"306","WW04","WW04_segment3.txt","N","N","NN"
"307","WW04","WW04_segment3.txt","N","N","NN"
"308","WW04","WW04_segment3.txt","N","N","NN"
"309","WW04","WW04_segment3.txt","N","N","NN"
"310","WW04","WW04_segment3.txt","N","N","NN"
"311","WW04","WW04_segment3.txt","N","N","NN"
"312","WW04","WW04_segment3.txt","N","X","NX"
"313","WW04","WW04_segment3.txt","X","T","XT"
"314","WW04","WW04_segment3.txt","T","X","TX"
"315","WW04","WW04_segment3.txt","X","T","XT"
"316","WW04","WW04_segment3.txt","T","X","TX"
"317","WW04","WW04_segment3.txt","X","P","XP"
"318","WW04","WW04_segment3.txt","P","N","PN"
"319","WW04","WW04_segment3.txt","N","N","NN"
"320","WW04","WW04_segment3.txt","N","N","NN"
"321","WW05","WW05_segment1_12052017.txt","N","X","NX"
"322","WW05","WW05_segment1_12052017.txt","X","X","XX"
"323","WW05","WW05_segment1_12052017.txt","X","N","XN"
"324","WW05","WW05_segment1_12052017.txt","N","X","NX"
"325","WW05","WW05_segment1_12052017.txt","X","X","XX"
"326","WW05","WW05_segment1_12052017.txt","X","X","XX"
"327","WW05","WW05_segment1_12052017.txt","X","X","XX"
"328","WW05","WW05_segment1_12052017.txt","X","X","XX"
"329","WW05","WW05_segment1_12052017.txt","X","U","XU"
"330","WW05","WW05_segment1_12052017.txt","U","P","UP"
"331","WW05","WW05_segment1_12052017.txt","P","X","PX"
"332","WW05","WW05_segment1_12052017.txt","X","N","XN"
"333","WW05","WW05_segment1_12052017.txt","N","N","NN"
"334","WW05","WW05_segment1_12052017.txt","N","N","NN"
"335","WW05","WW05_segment1_12052017.txt","N","X","NX"
"336","WW05","WW05_segment1_12052017.txt","X","X","XX"
"337","WW05","WW05_segment1_12052017.txt","X","X","XX"
"338","WW05","WW05_segment1_12052017.txt","X","U","XU"
"339","WW05","WW05_segment1_12052017.txt","U","U","UU"
"340","WW05","WW05_segment1_12052017.txt","U","X","UX"
"341","WW05","WW05_segment1_12052017.txt","X","N","XN"
"342","WW05","WW05_segment1_12052017.txt","N","N","NN"
"343","WW05","WW05_segment1_12052017.txt","N","P","NP"
"344","WW05","WW05_segment1_12052017.txt","P","P","PP"
"345","WW05","WW05_segment1_12052017.txt","P","P","PP"
"346","WW05","WW05_segment1_12052017.txt","P","P","PP"
"347","WW05","WW05_segment1_12052017.txt","P","P","PP"
"348","WW05","WW05_segment1_12052017.txt","P","P","PP"
"349","WW05","WW05_segment1_12052017.txt","P","P","PP"
"350","WW05","WW05_segment1_12052017.txt","P","P","PP"
"351","WW05","WW05_segment1_12052017.txt","P","P","PP"
"352","WW05","WW05_segment1_12052017.txt","P","P","PP"
"353","WW05","WW05_segment1_12052017.txt","P","P","PP"
"354","WW05","WW05_segment1_12052017.txt","P","P","PP"
"355","WW05","WW05_segment1_12052017.txt","P","P","PP"
"356","WW05","WW05_segment1_12052017.txt","P","P","PP"
"357","WW05","WW05_segment1_12052017.txt","P","P","PP"
"358","WW05","WW05_segment1_12052017.txt","P","P","PP"
"359","WW05","WW05_segment1_12052017.txt","P","P","PP"
"360","WW05","WW05_segment1_12052017.txt","P","N","PN"
"361","WW05","WW05_segment1_12052017.txt","N","P","NP"
"362","WW05","WW05_segment1_12052017.txt","P","P","PP"
"363","WW05","WW05_segment1_12052017.txt","P","P","PP"
"364","WW05","WW05_segment1_12052017.txt","P","N","PN"
"365","WW05","WW05_segment1_12052017.txt","N","N","NN"
"366","WW05","WW05_segment1_12052017.txt","N","N","NN"
"367","WW05","WW05_segment1_12052017.txt","N","N","NN"
"368","WW05","WW05_segment1_12052017.txt","N","X","NX"
"369","WW05","WW05_segment1_12052017.txt","X","N","XN"
"370","WW05","WW05_segment1_12052017.txt","N","P","NP"
"371","WW05","WW05_segment1_12052017.txt","P","N","PN"
"372","WW05","WW05_segment1_12052017.txt","N","X","NX"
"373","WW05","WW05_segment1_12052017.txt","X","P","XP"
"374","WW05","WW05_segment1_12052017.txt","P","P","PP"
"375","WW05","WW05_segment1_12052017.txt","P","P","PP"
"376","WW05","WW05_segment1_12052017.txt","P","P","PP"
"377","WW05","WW05_segment1_12052017.txt","P","P","PP"
"378","WW05","WW05_segment1_12052017.txt","P","U","PU"
"379","WW05","WW05_segment1_12052017.txt","U","U","UU"
"380","WW05","WW05_segment1_12052017.txt","U","R","UR"
"381","WW05","WW05_segment1_12052017.txt","R","N","RN"
"382","WW05","WW05_segment1_12052017.txt","N","N","NN"
"383","WW05","WW05_segment1_12052017.txt","N","N","NN"
"384","WW05","WW05_segment1_12052017.txt","N","P","NP"
"385","WW05","WW05_segment1_12052017.txt","P","P","PP"
"386","WW05","WW05_segment1_12052017.txt","P","P","PP"
"387","WW05","WW05_segment1_12052017.txt","P","X","PX"
"388","WW05","WW05_segment1_12052017.txt","X","T","XT"
"389","WW05","WW05_segment1_12052017.txt","T","T","TT"
"390","WW05","WW05_segment1_12052017.txt","T","X","TX"
"391","WW05","WW05_segment1_12052017.txt","X","X","XX"
"392","WW05","WW05_segment1_12052017.txt","X","X","XX"
"393","WW05","WW05_segment1_12052017.txt","X","N","XN"
"394","WW05","WW05_segment1_12052017.txt","N","N","NN"
"395","WW05","WW05_segment1_12052017.txt","N","X","NX"
"396","WW05","WW05_segment1_12052017.txt","X","N","XN"
"397","WW05","WW05_segment2.txt","U","X","UX"
"398","WW05","WW05_segment2.txt","X","X","XX"
"399","WW05","WW05_segment2.txt","X","N","XN"
"400","WW05","WW05_segment2.txt","N","X","NX"
"401","WW05","WW05_segment2.txt","X","N","XN"
"402","WW05","WW05_segment2.txt","N","X","NX"
"403","WW05","WW05_segment2.txt","X","N","XN"
"404","WW05","WW05_segment2.txt","N","C","NC"
"405","WW05","WW05_segment2.txt","C","N","CN"
"406","WW05","WW05_segment2.txt","N","X","NX"
"407","WW05","WW05_segment2.txt","X","N","XN"
"408","WW05","WW05_segment2.txt","N","X","NX"
"409","WW05","WW05_segment2.txt","X","N","XN"
"410","WW05","WW05_segment2.txt","N","X","NX"
"411","WW05","WW05_segment2.txt","X","N","XN"
"412","WW05","WW05_segment2.txt","N","N","NN"
"413","WW05","WW05_segment2.txt","N","X","NX"
"414","WW05","WW05_segment2.txt","X","X","XX"
"415","WW05","WW05_segment2.txt","X","X","XX"
"416","WW05","WW05_segment2.txt","X","N","XN"
"417","WW05","WW05_segment2.txt","N","X","NX"
"418","WW05","WW05_segment2.txt","X","N","XN"
"419","WW05","WW05_segment2.txt","N","C","NC"
"420","WW05","WW05_segment2.txt","C","X","CX"
"421","WW05","WW05_segment2.txt","X","X","XX"
"422","WW05","WW05_segment2.txt","X","C","XC"
"423","WW05","WW05_segment2.txt","C","X","CX"
"424","WW05","WW05_segment2.txt","X","X","XX"
"425","WW05","WW05_segment2.txt","X","C","XC"
"426","WW05","WW05_segment2.txt","C","N","CN"
"427","WW05","WW05_segment2.txt","N","N","NN"
"428","WW05","WW05_segment2.txt","N","N","NN"
"429","WW05","WW05_segment2.txt","N","N","NN"
"430","WW05","WW05_segment2.txt","N","X","NX"
"431","WW05","WW05_segment2.txt","X","N","XN"
"432","WW05","WW05_segment2.txt","N","P","NP"
"433","WW05","WW05_segment2.txt","P","N","PN"
"434","WW05","WW05_segment2.txt","N","X","NX"
"435","WW05","WW05_segment2.txt","X","X","XX"
"436","WW05","WW05_segment2.txt","X","C","XC"
"437","WW05","WW05_segment2.txt","C","P","CP"
"438","WW05","WW05_segment2.txt","P","N","PN"
"439","WW05","WW05_segment2.txt","N","N","NN"
"440","WW05","WW05_segment2.txt","N","X","NX"
"441","WW05","WW05_segment2.txt","X","N","XN"
"442","WW05","WW05_segment2.txt","N","X","NX"
"443","WW05","WW05_segment2.txt","X","C","XC"
"444","WW05","WW05_segment2.txt","C","X","CX"
"445","WW05","WW05_segment2.txt","X","X","XX"
"446","WW05","WW05_segment2.txt","X","X","XX"
"447","WW05","WW05_segment2.txt","X","N","XN"
"448","WW05","WW05_segment2.txt","N","X","NX"
"449","WW05","WW05_segment2.txt","X","N","XN"
"450","WW05","WW05_segment2.txt","N","X","NX"
"451","WW05","WW05_segment2.txt","X","X","XX"
"452","WW05","WW05_segment2.txt","X","N","XN"
"453","WW05","WW05_segment2.txt","N","N","NN"
"454","WW05","WW05_segment2.txt","N","N","NN"
"455","WW05","WW05_segment2.txt","N","N","NN"
"456","WW05","WW05_segment2.txt","N","N","NN"
"457","WW05","WW05_segment2.txt","N","N","NN"
"458","WW05","WW05_segment2.txt","N","N","NN"
"459","WW05","WW05_segment2.txt","N","X","NX"
"460","WW05","WW05_segment2.txt","X","X","XX"
"461","WW05","WW05_segment2.txt","X","N","XN"
"462","WW05","WW05_segment2.txt","N","X","NX"
"463","WW05","WW05_segment2.txt","X","N","XN"
"464","WW05","WW05_segment2.txt","N","X","NX"
"465","WW05","WW05_segment2.txt","X","N","XN"
"466","WW05","WW05_segment2.txt","N","T","NT"
"467","WW05","WW05_segment2.txt","T","X","TX"
"468","WW05","WW05_segment2.txt","X","T","XT"
"469","WW05","WW05_segment2.txt","T","T","TT"
"470","WW05","WW05_segment2.txt","T","X","TX"
"471","WW05","WW05_segment2.txt","X","T","XT"
"472","WW05","WW05_segment2.txt","T","P","TP"
"473","WW05","WW05_segment2.txt","P","N","PN"
"474","WW05","WW05_segment2.txt","N","N","NN"
"475","WW05","WW05_segment2.txt","N","N","NN"
"476","WW05","WW05_segment2.txt","N","N","NN"
"477","WW05","WW05_segment2.txt","N","N","NN"
"478","WW05","WW05_segment2.txt","N","N","NN"
"479","WW05","WW05_segment2.txt","N","X","NX"
"480","WW05","WW05_segment2.txt","X","N","XN"
"481","WW05","WW05_segment2.txt","N","X","NX"
"482","WW05","WW05_segment2.txt","X","X","XX"
"483","WW05","WW05_segment2.txt","X","X","XX"
"484","WW05","WW05_segment2.txt","X","X","XX"
"485","WW05","WW05_segment2.txt","X","X","XX"
"486","WW05","WW05_segment2.txt","X","R","XR"
"487","WW05","WW05_segment2.txt","R","N","RN"
"488","WW05","WW05_segment2.txt","N","N","NN"
"489","WW05","WW05_segment2.txt","N","X","NX"
"490","WW05","WW05_segment2.txt","X","N","XN"
"491","WW05","WW05_segment2.txt","N","N","NN"
"492","WW05","WW05_segment2.txt","N","P","NP"
"493","WW05","WW05_segment2.txt","P","X","PX"
"494","WW05","WW05_segment2.txt","X","X","XX"
"495","WW05","WW05_segment2.txt","X","X","XX"
"496","WW05","WW05_segment2.txt","X","X","XX"
"497","WW05","WW05_segment2.txt","X","X","XX"
"498","WW05","WW05_segment2.txt","X","X","XX"
"499","WW05","WW05_segment2.txt","X","X","XX"
"500","WW05","WW05_segment2.txt","X","X","XX"
"501","WW05","WW05_segment2.txt","X","X","XX"
"502","WW05","WW05_segment2.txt","X","X","XX"
"503","WW05","WW05_segment2.txt","X","C","XC"
"504","WW05","WW05_segment2.txt","C","X","CX"
"505","WW05","WW05_segment2.txt","X","X","XX"
"506","WW05","WW05_segment2.txt","X","T","XT"
"507","WW05","WW05_segment2.txt","T","N","TN"
"508","WW05","WW05_segment2.txt","N","X","NX"
"509","WW05","WW05_segment2.txt","X","N","XN"
"510","WW05","WW05_segment2.txt","N","N","NN"
"511","WW05","WW05_segment2.txt","N","X","NX"
"512","WW05","WW05_segment2.txt","X","P","XP"
"513","WW05","WW05_segment2.txt","P","P","PP"
"514","WW05","WW05_segment2.txt","P","P","PP"
"515","WW05","WW05_segment2.txt","P","P","PP"
"516","WW05","WW05_segment2.txt","P","P","PP"
"517","WW05","WW05_segment2.txt","P","P","PP"
"518","WW05","WW05_segment2.txt","P","P","PP"
"519","WW05","WW05_segment2.txt","P","X","PX"
"520","WW05","WW05_segment2.txt","X","X","XX"
"521","WW05","WW05_segment2.txt","X","X","XX"
"522","WW05","WW05_segment2.txt","X","N","XN"
"523","WW05","WW05_segment2.txt","N","N","NN"
"524","WW05","WW05_segment2.txt","N","N","NN"
"525","WW05","WW05_segment2.txt","N","N","NN"
