"","InfantID","startsec","endsec","addressee","intensity","meanf0Hz","meanf0mel","stdf0mel","stdf0Hz"
"3229","WW33",37993.06,37993.805,"N",68.2045504086889,231.410960098082,189.914459805954,60.9410398578162,83.5964549383617
"3230","WW33",37995.739,37997.961,"N",61.881695199997,210.938798858162,171.356659931584,83.7138121699316,141.745767390076
"3231","WW33",37998.011,37998.342,"N",60.0017395505805,365.579150484568,280.244522452017,8.11554393258184,13.4921830110029
"3232","WW33",38001.968,38002.751,"N",67.9705871616127,NA,NA,NA,NA
"3233","WW33",38003.529,38003.759,"U",58.5235421469328,NA,NA,NA,NA
"3234","WW33",38004.165,38004.575,"N",65.5249466105403,103.287735253694,94.606948559251,7.40739137476509,8.69347895589317
"3235","WW33",38006.2,38006.573,"N",58.4775910450572,906.519981773562,535.535630091944,11.8538933145244,31.4083307169673
"3236","WW33",38006.99,38008.128,"U",71.1084575075167,299.402146365364,238.205790151611,31.2716987310535,44.5778788799554
"3237","WW33",38008.35,38008.869,"U",73.4155888274934,311.472934439056,242.561398869341,67.9706285267789,117.809595605437
"3238","WW33",38013.016,38015.522,"T ",76.9671234701046,365.93669952622,276.946957863594,62.2593982615118,106.80322651648
"3239","WW33",38018.383,38020.99,"T",74.0379581295695,365.754520579909,267.070970343798,122.438840532427,198.432294574622
"3240","WW33",38022.295,38023.262,"N",66.3750735570196,322.203694391117,244.370208847664,99.8135508684868,168.570133342592
"3241","WW33",38026.198,38026.888,"U",76.2488560179224,378.676487042482,283.097901652506,77.6585614068757,119.05283185585
"3242","WW33",38028.242,38028.644,"T",59.0875093230811,372.331903357482,284.252173636774,10.1910937683923,16.9652447869008
"3243","WW33",38036.232,38037.424,"N",54.8268336241084,179.746483708714,151.487057253145,62.7378390569746,103.597825858544
"3244","WW33",38039.65,38041.131,"N",55.7106103518809,284.460080309273,211.88109060794,135.58292007735,222.421976706605
"3245","WW33",38041.829,38044.089,"N",65.8442442457703,312.625854172746,246.727894926651,30.2296594802318,45.807283207818
